time,video_title,type,comment,video_id,Sentiment_Score_Trans,Translated_Comment
2023-02-15,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,好有趣，可以請問你是怎麼知道這些資訊的嗎～我也想要多多了解一些台灣市場跟公司經營策略的內容～,HcGkDrDAm08,0,Translation Error
2022-10-09,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,"Pchome已經變成詐騙碰瓷公司了,我買個商品一退一買的方式換貨還要被強收開箱使用費，然後說我佔用他們保固2天使用費",HcGkDrDAm08,0,Translation Error
2022-09-08,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@ImprezaFrank Hsu 就問你一句，你或你家人有沒有逛過好市多?有沒有辦過卡?,HcGkDrDAm08,0,Translation Error
2022-09-08,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@翠鳥 有点错误。Garena 其实历史悠久。几乎跟中国网游同时起家。只是东南亚和Latin 人口成长比较缓慢。,HcGkDrDAm08,0,Translation Error
2022-08-29,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,好市多經營性質和pchome 純電商零售平台完全不一樣的東西…,HcGkDrDAm08,0,Translation Error
2022-08-28,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@ImprezaFrank Hsu 那他還能活得下去，尤賺得到錢 ，以商業來說，不還是他成功了嗎,HcGkDrDAm08,0,Translation Error
2022-08-26,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@ImprezaFrank Hsu <br>你如果拿同個東西來比是真的…沒啥常識😅<br>台灣所有東西都是進口價<br>我們原本就不是生產大國<br>進口成本也高於那些陸路運輸方便的國家<br>而且在台灣同樣價格就真的costco比較好吃<br>簡單比個生鮮就知道了<br>更別說賣得更便宜,HcGkDrDAm08,0,Translation Error
2022-08-10,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,市場區隔⋯⋯,HcGkDrDAm08,0,Translation Error
2022-08-09,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@ImprezaFrank Hsu 貴又怎樣 那不就代表台灣其他賣場跟垃圾一樣<br>相對貴量又少 <br>不要當台灣人都白癡 大家都會比較 <br>終端售價低又能維持一定品質對百姓就是一切,HcGkDrDAm08,0,Translation Error
2022-08-06,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,因為台灣是個 中大盤被特定集團綁架的市場 <br>只要有另一個 中大盤破壞者進來 <br>就可以搶掉這本被剝削的市場架構,HcGkDrDAm08,0,Translation Error
2022-08-06,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,不過我今年應該不續約好市多,HcGkDrDAm08,0,Translation Error
2022-08-05,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@ImprezaFrank Hsu 沒錯，台灣好市多的產品跟日本韓國澳洲比，都偏高。雖然會員費比較低。,HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,台灣的好市多幾家門市卻是全世界獲利率最高的門店<br>知道為什麼嗎?<br>雖然終端售價比台灣其他店家低<br>但是台灣人認為台灣好事多在台灣低廉的售價<br>至些商品的售價卻遠遠與高過於其他國家好事多的銷售點,HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,跟台灣人口密度高也有關吧，走路或搭個公車捷運就能逛costco了,HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@snowind0920 喔，感謝指正，打錯字。,HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,costco...（,HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,"虾皮不就是海外的淘宝?pchome旗下的露天太拉机, 下单后卖家可以随意取消订单、变更售价、二手货标成新货",HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,"Emmy,聽說賭很大喔！",HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,Pchome 是自作孽吧~ 兩年前疫情剛開始，實體店面自主停業，生意全跑到網路業者，我記得我那時訂個東西2x天才到，疫情期間網購一點都沒有成長就會變現在的情況~,HcGkDrDAm08,0,Translation Error
2022-08-05,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,以前固定都是黑貓，貨堵住也可以去貨站拿，現在都亂七八招找人送，誰知道你貨在哪裡。,HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@MAGGIE HUANG 購物體驗越來越不好.客戶離開後..基本除非不得已.~就不太想下單了.,HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,PCHOME很可惜..物流差以前太多了.網路購物越來越競爭..有時後好幾天了.都還沒出貨..當然取消訂別家阿..現在人都急..等1天如果還沒出貨..就可能取消訂單. 現在都不敢買PCHOME了..,HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,別人家都直接用折扣減價，Pchome還搞儲值就註定輸到脫褲子🙄,HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,有能力的人才都被競爭對手挖光了，才冇今日下場，必定是經營階層出了嚴重問題，人才才那麼容易被挖走或逃跑,HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,Pchome物流太爛，手機app也太爛。下載momo之後就很少用pchome了。,HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,我曾經超過5天都沒有收到貨品。<br>而且沒有任何解釋，只要顧客忍耐並且等待。,HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,感覺PCHOME也沒重視台灣市場啊⋯⋯介面超難用的，活動還很少～,HcGkDrDAm08,0,Translation Error
2022-09-11,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,搜尋垃圾,HcGkDrDAm08,0,Translation Error
2022-09-10,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,已經很少用PC 了 根本不注重台灣市場,HcGkDrDAm08,0,Translation Error
2022-08-31,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,介面邏輯還在10年前吧<br>詹先生也是夠混的,HcGkDrDAm08,0,Translation Error
2022-08-30,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,都很難用，可是平台就這幾個。,HcGkDrDAm08,0,Translation Error
2022-08-21,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,活動少不要緊，難用叫人如何支持。,HcGkDrDAm08,0,Translation Error
2022-08-20,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@vajra chou <br>以前常用露天<br>現在則是蝦皮,HcGkDrDAm08,0,Translation Error
2022-08-12,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,我還是喜歡露天拍賣,HcGkDrDAm08,0,Translation Error
2022-08-11,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,我還蠻常用pchome 24,HcGkDrDAm08,0,Translation Error
2022-08-09,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,看東西啦！我是覺得每個平臺都有優點，只是沒空一個個玩,HcGkDrDAm08,0,Translation Error
2022-08-08,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,所以他被蝦皮打趴還不自知啊,HcGkDrDAm08,0,Translation Error
2022-08-07,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,但是 成交手續費 比蝦皮便宜<br>蝦皮一直調漲成交手續費 賺的都給你就好了,HcGkDrDAm08,0,Translation Error
2022-08-06,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,介面超難用+1,HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,背後騰訊,HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,可以來講一下尚乘數科嗎？,HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,專業漂亮的Emmy,HcGkDrDAm08,0,Translation Error
2022-08-02,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,Emmy👍🌹,HcGkDrDAm08,0,Translation Error
2022-07-14,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,身為曾經的書店從業人員，非常認同這部影片的觀點<br>集體關店抗議真的不是個有效的方法，頂多引起媒體關注，但媒體只是當作小新聞湊邊湊著報而已<br>當初離開書店是因為薪資無法負擔生活，也曾憤怒認為書店的凋零是文化的遺憾也是社會共同的業果<br>現代人對於閱讀的需求其實並無減少甚至可說因為科技進步需求反增<br>「書」可以變成電子書，作家可以有更多平台發表，而書店作為通路卻沒有跟著大環境改變<br>個人淺見除非大企業認識到文化責任以類似福利機構模式並以社區文化中心定位來經營地方書店<br>否則想單靠「書店」養活老闆與員工應該不太可能,GeOJXmhGPcc,0,Translation Error
2022-01-26,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,"<a href=""https://www.youtube.com/watch?v=GeOJXmhGPcc&amp;t=3m49s"">3:49</a>也不一定啦，我最近逛誠品跟尖端出版，有9折、89折、85折就該偷笑了，79折、75折什麼的從來沒輪到過我啊😂而我雖然是個書迷，但是對博客來相當的陌生、多年才用一次，且自從知道博客來是這樣對待出版社的，我就更不想用博客來了",GeOJXmhGPcc,0,Translation Error
2022-01-28,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,"<a href=""https://youtu.be/qRCDmYS3lH0"">https://youtu.be/qRCDmYS3lH0</a>",GeOJXmhGPcc,0,Translation Error
2022-01-26,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,我是此生只愛尖端官網、誠品跟金石堂，<br>Momo的版面太俗艷了，逛得讓人很不開心，真正的文青不會喜歡那樣市儈的頁面吧,GeOJXmhGPcc,0,Translation Error
2022-01-24,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,"<a href=""https://www.youtube.com/watch?v=GeOJXmhGPcc&amp;t=1m12s"">1:12</a>哇靠…",GeOJXmhGPcc,0,Translation Error
2021-11-22,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,"這支影片不推薦真是對不起愛看書的自己<br><a href=""https://www.youtube.com/watch?v=GeOJXmhGPcc&amp;t=4m35s"">4:35</a>我的媽呀，寶瓶是我的愛牌耶！真心謝謝寶瓶文化讓我認識了蘇絢慧老師的書，以後更要用新台幣下架寶瓶的孩子們(作品們)了",GeOJXmhGPcc,0,Translation Error
2021-11-22,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,這就是為什麼我此生只愛尖端出版社自營的網路書店的原因…人家出版社已經虧本多少年了，一家接著一家撐不住，還要再剝削人家？,GeOJXmhGPcc,0,Translation Error
2021-10-07,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,抱歉了錢錢，但原價還是比較健康,GeOJXmhGPcc,0,Translation Error
2021-11-22,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,沒錯！,GeOJXmhGPcc,0,Translation Error
2021-07-29,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,自己大多在博客來買書，因為對於把生命壓在工作公司上而又孑然一身的邊緣人來說，便利超商取貨太方便，而且買的也多，拿到的折價券也挺多的，久而久之，就固著在博客來上了。除非要買的書博客來沒有，才會去別的地方買。<br><br>是說，自己很少會在66折的時候買書……自家人做出版社，該有的良心還是要有的。,GeOJXmhGPcc,0,Translation Error
2021-07-29,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,大學時候的大陸同學同樣的書在台灣要600他們寧願買大陸的300加上運費還是便宜<br>不知道為什麼明明同樣的書甚至是原文書 在台灣的價格硬生生被抬高到幾倍以上<br>所以我支持打折,GeOJXmhGPcc,0,Translation Error
2021-10-17,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,你如果試著買過一次 就會知道那些都是複印的 賣300其實也太貴了吧,GeOJXmhGPcc,0,Translation Error
2021-07-29,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,@朱宥勳使出人生攻擊! 難怪 我一職以為它們的紙比較便宜,GeOJXmhGPcc,0,Translation Error
2021-07-29,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,因為他們可以盜版⋯⋯,GeOJXmhGPcc,0,Translation Error
2021-07-20,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,我喜歡電子書，IPAD就能看，沒有實體不佔空間，電子書對作家本身來說有利潤可分嗎?,GeOJXmhGPcc,0,Translation Error
2021-11-22,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,"有喔！<br><a href=""https://youtu.be/NKnbuGGtogE"">https://youtu.be/NKnbuGGtogE</a><br>而且你如果非常渴望支持到某位作家，「買電子書」是一個最棒的辦法",GeOJXmhGPcc,0,Translation Error
2021-07-20,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,問為什麼不把書價格定高一點?,GeOJXmhGPcc,0,Translation Error
2021-07-08,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,momo折讓的價格來自「廣告費」，或者說是其他商品帶來的利潤，反而如果他們為此是為了廣告，要求折讓的可能說不定還沒博客來這樣的通路高，而且說實話看完整個影片更大的感覺是，這根本就是個迫害循環鏈EM..,GeOJXmhGPcc,0,Translation Error
2021-06-30,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,Momo真的便宜 比一直縮水的金X堂便宜了,GeOJXmhGPcc,0,Translation Error
2021-05-24,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,范佐憲折讓,GeOJXmhGPcc,0,Translation Error
2021-05-23,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,所以為什麼不推電子書呢？顯然也是因為動到某些人的利益啊，也不必把出版社講得好像是做功德，最弱勢的一方,GeOJXmhGPcc,0,Translation Error
2021-11-22,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,現在的出版社某種程度上也是在做功德啊…<br>（關注某出版社10年、看遍他們辛苦虧損多少年的讀者路過）,GeOJXmhGPcc,0,Translation Error
2021-05-22,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,請問使用電子書通路會不會增加出版社的利潤？,GeOJXmhGPcc,0,Translation Error
2021-11-22,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,"會喔！👍❤️<br>可以參見朱老師的這支影片<a href=""https://youtu.be/NKnbuGGtogE"">https://youtu.be/NKnbuGGtogE</a><br>一起為出版社跟作者加油",GeOJXmhGPcc,0,Translation Error
2021-05-20,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,出版社也會拉高原價去抵折扣阿 ~ 說的好像出版社最衰,GeOJXmhGPcc,0,Translation Error
2021-05-10,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,雖然我覺得實體書店很可憐，但身為消費者我還是會去挑最便宜方式買書,GeOJXmhGPcc,0,Translation Error
2022-12-11,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,2022年12月11號週日晚上8點03分剛用66折買到一本書的窮學生深表認同…如果我今天對一個作者很有愛，或是我是出版社長年以來的粉絲，我一定去出版社官網選購，或是甚至直接去CWT會場跟作者本人當面買讓作者開心，但是當我今天付不出去台北還要一直轉車的車費、或是我今天已經沒力氣了、或是我剛好在生病無法出門，出版社本人也不願意跟大通路一樣祭出像79折、75折一樣可以讓窮學生省錢的數字時，<br>或是出版社本人也無法讓書配送到我所認同的便利商店(比如我寧願認同全家，也不認同統一超商)<br>我有時就只能趁聖誕節或是雙十一、雙十二這種時期入手「一直以來都想要，卻一直沒膽入手」的書,GeOJXmhGPcc,0,Translation Error
2021-05-05,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,如果實體書店再不找出他們存在的價值，在大通路價格成本優勢和商業規模的夾殺之下很快會滅絕,GeOJXmhGPcc,0,Translation Error
2021-05-05,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,看完這個決定以後都去實體書店好了...<br>但實體書店誠品真的佔太大了,GeOJXmhGPcc,0,Translation Error
2021-05-02,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,一直搞不懂為什麼書這種商品打折的吸引力是什麼，想看的書不差那一點錢，不想看的還是不想看吧,GeOJXmhGPcc,0,Translation Error
2021-04-27,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,背景聽到一個咚咚咚的聲音？有其他人注意到嗎？,GeOJXmhGPcc,0,Translation Error
2021-03-15,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,原来如此,GeOJXmhGPcc,0,Translation Error
2021-01-16,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,真的無奈,GeOJXmhGPcc,0,Translation Error
2020-12-22,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,個人知道出版社跟作者賺不多，都是喜歡就買，不看折扣，除非實體書店倒了，但越來越多書店沒了，只好上博客來買書了，仍舊不管打折就是了,GeOJXmhGPcc,0,Translation Error
2020-12-20,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,我會盡量到書店買書，買的比網路上貴也沒關係，我只是想幫助實體書店活下去而已，因為我喜歡逛書店，<br>還有拜託不要坐在走道上雙腳伸直看書,GeOJXmhGPcc,0,Translation Error
2020-12-08,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,得到很中肯的觀點，謝謝你的分析！在商業世界裡，要對抗「大者恆大」的遊戲規則，真的不容易阿！,GeOJXmhGPcc,0,Translation Error
2020-11-23,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,面對資本主義的打壓<br>打不贏就加入他吧<br>不要給大平台抽那我直接找出版社買書好了<br>對了，雙11買東西通常物流都會卡住<br>想買書立刻看的話還是推薦實體買,GeOJXmhGPcc,0,Translation Error
2020-11-22,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,嘛 這抗議活動至少讓人注意到這多年來的慘劇 單純做活動只會連新聞版面都沒有吧,GeOJXmhGPcc,0,Translation Error
2020-11-21,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,我比較好奇朱老師對某些出版社說要退出momo通路，有什麼看法。,GeOJXmhGPcc,0,Translation Error
2020-11-19,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,空間問題轉電子書很久了，沒這一鬧還真不知道momo也開始在賣書<br>以後需要買實體書除了博客來知道還有哪裡可以找了😄,GeOJXmhGPcc,0,Translation Error
2020-11-16,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,還好我幾乎不上網買書 個人只買過1次吧 另1次是小組報告集體訂書<br>沒有親自拿在手上去結帳就覺得不踏實(?,GeOJXmhGPcc,0,Translation Error
2020-11-15,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,影片一直有咚咚咚的聲音,GeOJXmhGPcc,0,Translation Error
2020-11-15,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,這集怎麼都沒露臉？,GeOJXmhGPcc,0,Translation Error
2020-11-14,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,即使打折了，書也是越來越貴。<br>我本來也是有買書的習慣，直到換工作要搬家……<br>該說是甜蜜的負擔嗎？？<br><br>所以現在不論多少折扣我都無動於衷了……最好是，<br>無奈有時候就是管不住手。<br>不過去年我就只買了一本，<br>今年到現在都沒買，<br>算是戒掉了吧？？<br><br>其實是學會日語之後有一堆免費的網文可以看，<br>這兩年就不太買書了。<br><br>電子書有考慮過，<br>但是看到那個價格就下不了手，<br>我很好奇為什麼電子書明明少了一堆成本為什麼定價依然那麼高貴？？,GeOJXmhGPcc,0,Translation Error
2021-11-22,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,當我看到電子書版本跟實體書版本一樣價格時，我有著也跟樓主一樣的無奈,GeOJXmhGPcc,0,Translation Error
2020-11-14,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,書變貴其實還有一個不可逆的原因：地球的樹越來越少，紙漿越來越貴了.......電子書的部分，雖然沒有紙漿、倉儲之類的成本，但還是要攤銷人事、行政、版稅、編輯的費用啊～,GeOJXmhGPcc,0,Translation Error
2020-11-14,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,真的，關店影響到的是原本會選擇獨立書點的人啊，而且也講不好前因後果，事件是傳出去了結果大部分人都在霧裡看花。<br>（題外話為什麼博客來這個書商龍頭寄書常常都會傷到書啊......）,GeOJXmhGPcc,0,Translation Error
2020-11-14,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,感覺有時候有一點收音不好，似乎是集中在中後方的句末(但可能也是我耳機的問題啦，我就提一下<br>很喜歡這次的內容，其實一開始並不知道這件事，經由這個影片決定之後再去跟進了解一些,GeOJXmhGPcc,0,Translation Error
2020-11-14,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,好喜歡這次的影片~長度不會太長，收音清晰、述說節奏明快，沒有任何特效只是靜態圖片切換的影片呈現很清新，有視覺妝點但還是能讓人集中精神打開耳朵，不知不覺就聽完整個前因後果！,GeOJXmhGPcc,0,Translation Error
2020-11-14,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,我一直都有買書的習慣，一路下來看到賣實體書的店面漸漸變少<br>誠品從書更多的賣起其他東西<br>還有博客來崛起<br>其實出版社在這當中真的逃脫不了責任<br>包括實體店面進價過高導致店面越來越少，不少特典、首刷都是電商獨佔，代理書籍印刷缺陷，代理到一半不代理了（這讓我買書前都很猶豫，不買到時候停止代理，買了停止代理我手上留1、2集中文版幹嘛）<br>而且西門町原本有一家出版社的直賣店我原本固定購買，後來不知為什麼就收掉了<br>不試圖提高商品價值、反而讓購買者承受商品品質變差、購物通路減少，這樣下去當然不會變好<br>我還有一次參加動漫展為了限量販售的會場版排了半天動線不良的隊，隔天廠商馬上加印一堆，結果當然是多到多堆倉庫，還上到博客來販賣<br>對我們特別來場的人也不公平吧？<br>還有我買書時遇到瑕疵書籍，打給出版商請他換貨直接掛我電話，後來經由博客來換貨了，這種狀況下我為什麼不花少一點錢去買博客來呢？,GeOJXmhGPcc,0,Translation Error
2021-11-22,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,你遇到的是哪一家出版社？當然我堅信絕不會所有出版社公關上都這麼惡劣，但是您遇到的那個出版社的處理方式確實很不ok…,GeOJXmhGPcc,0,Translation Error
2021-05-21,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,同意，我很常買一些比較冷門的漫畫跟輕小說的單行本，最後也都停止代理斷尾了。,GeOJXmhGPcc,0,Translation Error
2021-05-19,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,現在書本的紙質感也比較差，時常翻看就破破爛爛的，以前的書本不會這樣,GeOJXmhGPcc,0,Translation Error
2020-11-14,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,薄利多銷看一些拿不到大通路折扣的小書店(書局?)可能更明顯，他們一樣要打折，可是成本又高，開店成本也沒有比較低…,GeOJXmhGPcc,0,Translation Error
2020-11-14,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,讓通路掌握上游，下剋上的方式，造成了專業分工的混亂，這是台灣商業最沒有倫理與道德的基礎。通路就是做好通路，把貨鋪出去，選擇可以上架的好商品，盡量讓消費者都可以買到他所需求的各種不同商品；全世界主要工業國家的通路大抵都在做這樣的事情。但是台灣不是。台灣是做這些工作的人，來用各種不同的方式明示、暗示內容製造的單位、廠商來生產廠品。但是他並不負面對消費者的責任。就好像兩個人在拍高級服裝展示，一個攝影師負責拍照，一個模特兒負責展示。會有人想到要模特兒拿相機來拍照，交給業主嗎？或是讓攝影師變成模特兒，入鏡嗎？沒有。但是台灣商業倫理的亂象就是這種的。越是以「內容為王」的產業，這種亂象呈現出來的市場慘況就越劇烈。但是那些行業在國外都活得好好的。當然最主要的原因，是不是因為以製造業的方式，來對待這些文化產業？這就留待給專業的經濟學者來分析了。,GeOJXmhGPcc,0,Translation Error
2020-11-14,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,完全講出我的困惑<br>在電傷待過 現在又站在消費者立場<br>真的不明白店休一天 (雖然用歇業 但真的對我來說就是店休) 可以幹嘛<br>還硬生生少掉一天的營業額<br>抗議應該是做一些會令對手困擾的事情 或者令人困擾的事情<br>EX:霸佔整條馬路<br>那種躲起來自己生悶氣的行為...角落生物?<br>文人思維對上商人手段~真的是吃虧吃虧再吃虧....,GeOJXmhGPcc,0,Translation Error
2022-01-24,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,最後一句好真切…,GeOJXmhGPcc,0,Translation Error
2021-11-08,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,不令人困擾的角落生物好好笑xDDDDDDDDDDD,GeOJXmhGPcc,0,Translation Error
2020-11-14,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,感謝你的清楚說明，讓我較為清楚的知道這次暴動的背後原因,GeOJXmhGPcc,0,Translation Error
2020-11-14,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,Momo 66折真的是蠻好的宣傳欸 看到我就想說最近有沒有想買的書 😂😂😂<br>宥勳也可以聽看看miula大大從商業角度的說法，他還有提到電子書相關議題,GeOJXmhGPcc,0,Translation Error
2020-11-14,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,一般實體書店不該關門，他們關門的目的是要引起出版社的注意。但說實話，業界常用的80/20法則下，一般書店的關門活動，多半換來業務的:&quot;我知道的，你們的辛苦，網路通路確實不該如此、公司要更注意你們的存在&quot;等安慰的話。講完，還是什麼都沒有<br>至於出版社撤銷庫存與發文，除了捍衛自己認定的價值外，有沒有可能是其他通路對出版社施加壓力呢? 不得而知，畢竟大通路有強議價能力和要求供應商配合的力度，但出版社願不願意配合又是另一層考量,GeOJXmhGPcc,0,Translation Error
2020-11-14,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,所以如果我有要買的書，最好還是花一點精力去跟出版社直接買，對不對？,GeOJXmhGPcc,0,Translation Error
2020-11-14,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,如果你想買的書，該出版社有網站的話，確實在那裡買，他們分成會比較多。比如我新書的出版社「大塊文化」，或「讀書共和國」，都有自己的購書網站。,GeOJXmhGPcc,0,Translation Error
2020-11-14,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,只能大推了⋯,GeOJXmhGPcc,0,Translation Error
2020-11-13,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,真的，關店抗議根本莫名其妙,GeOJXmhGPcc,0,Translation Error
2020-11-13,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,作者賺的比通路少....,GeOJXmhGPcc,0,Translation Error
2020-11-13,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,對，你發現了（哭臉）,GeOJXmhGPcc,0,Translation Error
2020-11-13,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,comment,"不促銷平日<br>假設定價100 , 走博客來/momo - 售價80(79折) , 照推論印刷成本30 , 作者10 , 出版社10 , 大通路30 <br>假設定價100 , 走獨立書店 - 售價100(原價) 照推論印刷成本30 , 作者10 , 出版社20 , 書店40 (所謂66折是書店的進貨成本)<br>等等 , 都說大通路有議價能力 , 結果獨立書店單本賺比較多？？<br>請問我有算錯哪邊嗎....",GeOJXmhGPcc,0,Translation Error
2020-11-13,【書多打點折怎麼了嗎？momo購物網引起的書籍折扣,reply,"@朱宥勳使出人生攻擊! OK , 30扣掉他的營運成本剩下10-20元 , 可以理解 , 謝謝！",GeOJXmhGPcc,0,Translation Error
