Author,Title,Time,Content,Comment url
overtyu (黑犬),[問題] momo購物 iphone 13都有現貨？,Mon Nov  8 15:22:55 2021,觀察了兩天看了一下官網甚至隔壁的pchome都沒有現貨為什麼momo會有呀，還可以抵momo送的200購物幣剛剛下了一台iphone13 pro max 256G 天峰藍看到已經在撿貨了，貨運是顯示嘉里大榮有八卦嗎？看了大家的回覆多半是說如果買到DOA產品退貨會被刁難，所以要記得錄影我收到了~~~另外想詢問一下，如果是DOA正常來說應該是找蘋果，不是找MOMO吧？-----Sent from JPTT on my HUAWEI TNY-AL00.,https://www.ptt.cc//bbs/MobileComm/M.1636356177.A.AAF.html
oldfish1 (啥？),[情報] momo有小米平板5,Tue Oct 26 01:44:38 2021,最近一直在看平板，在ipad mini6和小米平板5之間猶豫，前陣子小米平板5開賣沒搶到之後就一直到處注意，沒想到剛剛逛了一下momo竟然有6+256現貨(？！)，馬上就下標了一台https://i.imgur.com/qrWI71c.jpg不過看板上之前都說賣手機別選momo又覺得毛毛的了……應該沒那麼可怕吧？！提供這情報應該不會違規吧？----Sent from BePTT on my ASUS_I002D,https://www.ptt.cc//bbs/MobileComm/M.1635183880.A.125.html
breaking1209 (可樂阿慶),[開箱] 十銓MP33 512GB MOMO,Sun Apr 16 15:48:29 2023,大家好沒爬文就亂買感覺不妙MP33 512 接十銓EC01 外接盒連接線材EC01 附C to C連接設備imac 27 Thunderbolt掀衣發現字糊的測得結果如下是不妙還是設備硬體不夠？https://i.imgur.com/EEETEky.jpghttps://i.imgur.com/034mT44.jpghttps://i.imgur.com/cHm7Wyl.jpg-----Sent from JPTT on my iPhone,https://www.ptt.cc//bbs/PC_Shopping/M.1681631311.A.DFE.html
kuoyu (^_^),[菜單] momo上的入門文書機，可以買嗎？,Tue Apr 11 10:48:28 2023,"已買/未買/已付訂金（元）：尚未下訂。預算/用途：老人換機，文書而已，不打遊戲，頂多看Youtube，web股票下單。CPU (中央處理器)：intel G 7400MB      (主機板)：華碩 H610M-E D4RAM     (記憶體)：8GB DDR4，品牌不詳VGA     (顯示卡)：Intel☆ UHD 710 內顯晶片Cooler  (散熱器)：應該是原廠附的吧！SSD   (固態硬碟)：256G M.2 <=品牌不知，                  應該是PCIe的吧！我看這個主機板的m2好像不支援SATA模式。HDD       (硬碟)：暫無PSU (電源供應器)：ATX-400  <=不知道哪個牌子，不過文書用途還好吧！CHASSIS   (機殼)：松聖 1808 文書機殼MONITOR   (螢幕)：延用舊品Mouse/KB  (鼠鍵)：延用舊品OS    (作業系統)：暫無其它      (自填)：總價 (未稅/含稅)：7003含稅以上是momo網站上架的組裝電腦，下面稍微說明一下：某位長輩的電腦已經用了快10年，適逢政府發6000塊紅包，所以想加一點錢換新的電腦，詢問我的意見。基本上我都傾向推薦品牌電腦，但是由於不方便拒絕，只好充當工具人，所以稍微了解一下，也上網找了一些資料。首先，他的用途也是就普普，不玩遊戲，平時就上網看看新聞、看Youtube罵罵政府、用Line跟人家聊八卦，無聊時追劇看影片等等，所以我判斷使用文書機即可。若以我的機器來比較，我也是上網、看youtube、看股票，目前使用的是套裝機，G1620的CPU、4GDDR3升級到8G(殺肉來的)、硬碟升級到SSD、Win7升級到Win10，除了美股下單有明顯Delay，其餘還算OK，我這台應該也有十年了吧！是人家辦公室整批淘汰下來的。綜上估計，這樣的菜單應該符合他的需求，也符合長輩「客家」勤儉的精神，萬一記憶體不夠用，還可以再擴充，硬碟也是；這個機殼看起來中規中矩，沒有太多花樣，符合老一輩的觀感，前置USB3/2各兩個，應該也夠。我上原價屋估價一下，G7400 $2830、H610M-E D4 $2990、8G DDR4最便宜的$479、SSD也選最便宜的$420，還是2.5""的，加上機殼+PSU，也是最便宜的蒼龍戰士+450W $1190，總共7909，竟然比momo的7003還貴，是不是我有什麼地方忽略了？另外順便問一下，零售通路的win10/11家用隨機版照規定應該只能隨機搭售吧！有人單獨購買過嗎？例如去momo買電腦，然後去原價屋買win10，雖然說win10一直不啟動也不會怎樣，但是總擔心哪天他會嫌浮水印礙眼，或是不能變更桌布。",https://www.ptt.cc//bbs/PC_Shopping/M.1681181310.A.1C3.html
xiang1105 (cuv),Re: [情報] MP33 2TB 1999 momo,Sun Apr  9 09:04:43 2023,今天收到了https://i.imgur.com/WPZkYuA.jpg有TPBF開頭，應該是讀寫快的那一批，有點懶的上機測試。MOMO的mp33滿純的。............................................補個掀衣照https://i.imgur.com/BDP16qE.jpg應該很清楚了,https://www.ptt.cc//bbs/PC_Shopping/M.1681002285.A.38D.html
ponynic (ponynic),[情報] MP33 2TB 1999 momo,Thu Apr  6 17:20:58 2023,4/7 00:00 摸摸又來了，上次沒買到的加油了這次不知道會多久賣完?上次抽到螃蟹主控，真的有點熱。待機大概45 左右希望這次不要再抽到螃蟹了。,https://www.ptt.cc//bbs/PC_Shopping/M.1680772860.A.920.html
ULTIMA1002 (晚點再說),Re: [情報] mp33 pro 2tb 2188  momo (顆粒有故事),Wed Mar 22 00:42:31 2023,※ 引述《giorno78 (天晴)》之銘言：: https://youtu.be/Q5pq1njjOqQ?t=57: 十銓的顆粒來源好像很有故事 果然一分錢一分貨: 有沒有勇者收到貨的時候  打開保固貼紙  看顆粒表面是不是只有 1024 的手寫字?: ※ 引述《ULTIMA1002 (晚點再說)》之銘言：: : 五年保，: : TLC， dramless，: : 刷卡再折5%，: : 這tlc價錢比很多2t的QLC還低囉: : ----: : Sent from BePTT on my Xiaomi Mi 9T Pro剛看到mobile01這篇開箱https://www.mobile01.com/topicdetail.php?f=490&t=6759421還有巴哈的開箱https://reurl.cc/eXGpzx十銓這批是不是把mp34 當mp33 pro賣了?,https://www.ptt.cc//bbs/PC_Shopping/M.1679416953.A.884.html
giorno78 (天晴),Re: [情報] mp33 pro 2tb 2188  momo,Tue Mar 21 13:56:20 2023,https://youtu.be/Q5pq1njjOqQ?t=57十銓的顆粒來源好像很有故事 果然一分錢一分貨有沒有勇者收到貨的時候  打開保固貼紙  看顆粒表面是不是只有 1024 的手寫字?※ 引述《ULTIMA1002 (晚點再說)》之銘言：: 五年保，: TLC， dramless，: 刷卡再折5%，: 這tlc價錢比很多2t的QLC還低囉:: ----: Sent from BePTT on my Xiaomi Mi 9T Pro,https://www.ptt.cc//bbs/PC_Shopping/M.1679378182.A.4FC.html
ULTIMA1002 (晚點再說),[情報] mp33 pro 2tb 2188  momo,Mon Mar 20 14:49:17 2023,五年保，TLC， dramless，刷卡再折5%，這tlc價錢比很多2t的QLC還低囉----Sent from BePTT on my Xiaomi Mi 9T Pro,https://www.ptt.cc//bbs/PC_Shopping/M.1679294959.A.5AA.html
imhaha (嘿嘿),[情報] irocks T07 MOMO 85折 7981,Sat Jan  7 00:10:17 2023,irocks T07 人體工學椅momo售價為9390搭配折價券85折 = 7981久違的7字頭？時間1/6 23點 到 隔天1/7 6點最近幾天都有看到短時間的快閃活動有想買的可以關注一下-----Sent from JPTT on my Asus ASUS_Z01RD.,https://www.ptt.cc//bbs/PC_Shopping/M.1673021422.A.D01.html
VPeace (RWu),[情報] momo MSI品牌日  P360 $2990,Tue Dec 20 10:45:31 2022,今天MSI品牌日P360 $2990有登記5%回饋mo卡刷下去應該還有5%(這個小弟不確定)跟我一樣沉穩內斂的肥宅可以考慮剛剛點到活動網址 有其他品項 想說再看個螢幕但現在找不到頁面了QQ-----Sent from JPTT on my Samsung SM-S9060.,https://www.ptt.cc//bbs/PC_Shopping/M.1671504333.A.423.html
wer91814 (NeverLucky),[情報] momo 技嘉風之力,Fri Dec  9 20:37:27 2022,剛在桃子看到有上貨了，可能可以趁雙12檔期看看有沒有折扣？【GIGABYTE 技嘉】GeForce RTX 4090 WINDFORCE 24G 顯示卡售價56990,https://www.ptt.cc//bbs/PC_Shopping/M.1670589449.A.161.html
sky1235 (skyline),[情報] momo Amd限時組合,Wed Nov 23 18:52:23 2022,剛剛在桃子看到的神奇組合【AMD限時組合】R3-4100四核處理器(3.8GHz)+技嘉RX 6750 XT GAMING OC 12G顯示卡促銷價12990 +折價卷520卡賣12470差不多 cpu可以算贈品嗎？,https://www.ptt.cc//bbs/PC_Shopping/M.1669200745.A.3C6.html
bigbo (知識即力量®),[情報] MOMO Z690送1TB SSD,Mon Nov 21 13:38:29 2022,MOMO【GIGABYTE 技嘉】Z690 AORUS ELITE DDR4 主機板 + 1TB M.2 GEN4 SSD 超值組 NTD:6157 剛才手速刷下去，應該還有 終究要吃G排何不現在吃呢 PS:這塊M.2不能吃SATA的(例如MX500)請自行注意 我退貨了因為有板友說是拉基,https://www.ptt.cc//bbs/PC_Shopping/M.1669009111.A.7FD.html
Maxslack (靠近你還愛著我的溫度),[情報] momo G502 Hero 電競滑鼠,Sat Nov  5 05:32:42 2022,今天羅技電競日，查了一下價格史低1111前陣子狂查滑鼠，現在只要上購物網站就被推播...有需要的可以看看，比之前pc24h羅技日回饋10%p幣的還便宜momo聯名卡再回饋8%mo幣,https://www.ptt.cc//bbs/PC_Shopping/M.1667597564.A.BE2.html
